date,open,high,low,close,volume,oi
2019-01-15 15:26:00,2417.95,2417.95,2417.95,2417.95,0,1160
2019-01-15 15:27:00,2417.95,2417.95,2417.95,2417.95,0,1160
2019-01-15 15:28:00,2417.95,2417.95,2417.95,2417.95,0,1160
2019-01-15 15:29:01,2417.95,2417.95,2417.95,2417.95,0,1160
2019-01-17 10:45:00,2475.00,2475.00,2475.00,2475.00,0,1160
2019-01-17 10:46:00,2475.00,2475.00,2470.00,2470.00,20,1160
2019-01-17 10:47:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 10:48:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 10:49:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 10:50:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 10:51:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 10:52:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 10:53:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 10:54:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 10:55:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 10:56:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 10:57:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 10:58:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 10:59:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:00:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:01:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:02:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:03:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:04:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:05:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:06:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:07:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:08:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:09:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:10:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:11:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:12:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:13:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:14:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:15:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:16:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:17:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:18:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:19:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:20:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:21:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:22:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:23:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:24:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:25:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:26:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:27:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:28:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:29:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:30:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:31:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:32:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:33:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:34:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:35:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:36:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:37:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:38:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:39:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:40:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:41:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:42:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:43:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:44:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:45:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:46:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:47:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:48:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:49:00,2470.00,2470.00,2470.00,2470.00,0,1160
2019-01-17 11:50:00,2470.00,2470.00,2460.00,2460.00,20,1160
2019-01-17 11:51:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 11:52:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 11:53:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 11:54:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 11:55:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 11:56:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 11:57:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 11:58:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 11:59:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:00:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:01:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:02:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:03:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:04:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:05:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:06:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:07:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:08:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:09:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:10:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:11:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:12:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:13:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:14:00,2460.00,2460.00,2460.00,2460.00,0,1120
2019-01-17 12:15:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:16:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:17:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:18:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:19:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:20:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:21:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:22:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:23:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:24:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:25:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:26:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:27:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:28:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:29:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:30:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:31:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:32:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:33:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:34:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:35:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:36:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:37:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:38:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:39:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:40:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:41:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:42:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:43:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:44:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:45:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:46:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:47:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:48:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:49:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:50:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:51:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:52:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:53:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:54:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:55:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:56:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:57:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:58:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 12:59:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:00:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:01:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:02:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:03:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:04:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:05:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:06:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:07:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:08:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:09:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:10:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:11:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:12:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:13:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:14:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:15:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:16:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:17:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:18:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:19:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:20:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:21:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:22:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:23:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:24:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:25:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:26:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:27:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:28:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:29:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:30:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:31:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:32:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:33:00,2460.00,2460.00,2460.00,2460.00,0,0
2019-01-17 13:34:00,2460.00,2460.00,2365.40,2365.95,40,1100
2019-01-17 13:35:00,2365.95,2368.90,2365.95,2368.90,40,1100
2019-01-17 13:36:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:37:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:38:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:39:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:40:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:41:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:42:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:43:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:44:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:45:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:46:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:47:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:48:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:49:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:50:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:51:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:52:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:53:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:54:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:55:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:56:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:57:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:58:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 13:59:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 14:00:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 14:01:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 14:02:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 14:03:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 14:04:00,2368.90,2368.90,2368.90,2368.90,0,1100
2019-01-17 14:05:00,2368.90,2368.90,2364.45,2364.45,0,1020
2019-01-17 14:06:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:07:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:08:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:09:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:10:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:11:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:12:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:13:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:14:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:15:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:16:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:17:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:18:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:19:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:20:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:21:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:22:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:23:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:24:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:25:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:26:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:27:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:28:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:29:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:30:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:31:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:32:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:33:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:34:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:35:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:36:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:37:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:38:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:39:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:40:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:41:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:42:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:43:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:44:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:45:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:46:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:47:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:48:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:49:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:50:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:51:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:52:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:53:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:55:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:56:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:57:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:58:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 14:59:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 15:00:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 15:01:00,2364.45,2364.45,2364.45,2364.45,0,1020
2019-01-17 15:03:00,2364.45,2555.00,2364.45,2555.00,200,1020
2019-01-17 15:04:00,2555.00,2555.00,2539.80,2550.00,380,1000
2019-01-17 15:05:00,2550.00,2550.00,2550.00,2550.00,0,1000
2019-01-17 15:06:00,2550.00,2550.00,2545.00,2545.00,400,400
2019-01-17 15:07:00,2545.00,2545.00,2545.00,2545.00,0,400
2019-01-17 15:09:00,2545.00,2545.00,2545.00,2545.00,0,400
2019-01-17 15:21:00,2545.00,2545.00,2545.00,2545.00,0,400
2019-01-17 15:22:00,2545.00,2545.00,2545.00,2545.00,0,400
2019-01-17 15:23:00,2545.00,2545.00,2545.00,2545.00,0,400
2019-01-17 15:24:00,2545.00,2545.00,2545.00,2545.00,0,400
2019-01-17 15:25:00,2545.00,2545.00,2545.00,2545.00,0,400
2019-01-17 15:26:00,2545.00,2545.00,2545.00,2545.00,0,400
2019-01-17 15:27:00,2545.00,2545.00,2545.00,2545.00,0,400
2019-01-17 15:28:00,2545.00,2545.00,2545.00,2545.00,0,400
2019-01-17 15:29:01,2545.00,2545.00,2545.00,2545.00,0,400
